Pathway,A1_RPKM,A10_RPKM,A11_RPKM,A20_RPKM,A28_RPKM,A29_RPKM,A30_RPKM,A6_RPKM,A7_RPKM,A9_RPKM,B1_RPKM,B10_RPKM,B2_RPKM,B3_RPKM,B4_RPKM,B5_RPKM,B6_RPKM,B7_RPKM,B8_RPKM,B9_RPKM
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),313.98970785232194,409.0636615557432,282.59499472096155,343.27800906681233,462.6527395721324,221.12148513681066,411.68706176515593,383.79447489919,400.51281552272474,364.6991980288627,360.24461563740687,230.3966515398933,383.4802575623172,301.6532461331609,411.1932702568164,334.6116241848424,216.539640426052,163.38365863497495,245.71967958391616,327.1176518805462
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii),51.90540910432939,86.98625236971431,28.6724568315057,47.76933668792546,56.34928865266572,0.0,56.215946068581815,50.8091702990227,20.0940813701823,51.27982340192923,66.32492239275538,65.98351107013046,21.559047511159335,42.301068898976034,14.42611220019797,76.76979587694636,45.00953337840045,28.303890131834983,41.34902019459326,37.155680246417326
PWY66-367: ketogenesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8954557441814198,0.0,0.0,0.0,0.0
PWY66-388: ceramide degradation by &alpha;-oxidation,0.0,0.0,4.296097172556056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWY66-389: phytol degradation,30.106291232827598,179.25537680892938,6.121164289052601,138.36866248582066,184.98158009762227,89.15797447087182,135.4716856302693,125.25592660210819,155.36551797647448,22.066164337334992,132.16180327832745,16.575178812385378,167.7636316820706,0.0,93.52995614954546,57.15078682724747,28.189210184022713,0.0,70.93896520362807,13.84537850074695
PWY66-399: gluconeogenesis III,142.3031313447384,187.6436003822894,212.8207930973176,175.2302092966321,106.08334678575713,64.22955766263372,255.458534203365,198.57753906920198,181.40067299848172,158.86178990001355,183.28525158099927,241.04719905901172,203.60761852968287,115.2473439147893,242.40645592825473,215.154511646071,183.20743895774007,152.43179219729413,146.69338051903074,147.60430116619685
PWY66-409: superpathway of purine nucleotide salvage,204.60844743533318,240.95187508096816,415.28925574693704,146.61615692288467,78.53877256975356,0.0,240.93600109394316,92.89762010747356,148.23994194027782,108.92813860436254,211.45940668013782,298.1904338817363,234.73952149258199,369.0148205172565,233.96428355684242,352.4674837645087,340.0773281872995,100.25690975193015,31.601564383457678,497.1898515754405
PWY66-429: fatty acid biosynthesis initiation (mitochondria),458.70083251971715,583.7677602887481,504.74679771582583,498.12224219869705,553.720889775734,390.0373868156575,546.1127329248272,498.85394601465094,647.0729887046865,468.5420344075012,466.3953235616309,501.12931305665154,494.6154219695451,516.3598223530097,483.4657121934446,565.2392662940405,423.75714274680575,291.23891769864645,419.44815742856974,537.7920641877965
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle),77.97907362374823,25.107261988360687,77.63580219508182,83.53467454156412,0.0,0.0,98.52254770781661,36.29366221392854,112.74903672678164,51.36273791232135,76.36656711977807,42.770807918351025,87.13759680551158,66.0588730647285,92.71253246567558,102.91852263408713,106.44763409958942,0.0,33.49068791974341,20.948419138978515
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate),168.1158094419248,251.34779792756638,212.6142327179743,130.5848638119699,180.74632294099084,255.43365232111483,219.0124156410614,210.41127522841683,161.12711429371262,182.46379969287653,257.6355164120113,165.86848717315812,146.30389386443468,135.49467427247586,167.4941407552906,185.0763335974689,274.7426682281171,63.45332892221851,147.23932326671036,142.6740002014165
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I,144.15254961839955,317.171169990393,14.928659435157389,112.17172839666686,287.1630282915944,226.86840196115864,209.4584125224389,253.83311255473353,142.84865979735244,175.87936075114106,160.66468703900048,72.1140362399552,169.46226786530002,79.66080405832132,153.73910495921353,228.81250690965908,73.70687651506317,0.0,100.6462856687986,101.6571774996727
REDCITCYC: TCA cycle VI (Helicobacter),32.93659941574819,33.98256821575431,29.20235903815859,20.132065780183165,12.95562619503131,0.0,56.30240065462507,37.601650938135684,0.0,25.709578058425848,48.763965342056196,25.857464726752585,24.479868565474007,22.772520734182233,24.129801378199563,51.79325767174239,29.21340319356291,18.3802680051437,43.91448647402215,26.876054109236467
RHAMCAT-PWY: L-rhamnose degradation I,18.752158464418482,14.885731987738597,25.844368408957628,8.530358367529278,0.0,35.71941110305822,17.35578829002978,6.93138718642127,8.138221639454693,23.983513542092272,19.634740955105915,24.744409177644382,9.168191676807387,53.7588687812245,16.63060653895722,31.31043852585694,45.722302858212515,0.0,11.27594280128831,22.318858839292858
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants),316.2606823194377,538.547685090422,371.57177998149456,374.5667677500557,414.67725865596793,378.82171447165297,467.1308207421786,416.7490918872927,352.5300146890008,283.3631857153566,444.6679078441247,356.2224779626273,338.4679411134863,302.62280090377624,396.95396903832835,419.6552198739619,443.24267582840514,148.86358852161177,281.1730006583375,281.64744523741706
SALVADEHYPOX-PWY: adenosine nucleotides degradation II,15.751637881405376,38.039987992155254,11.854840175924439,50.43698584517188,0.0,0.0,33.25090969284794,19.20230247730448,0.0,9.844642335217346,28.85786076166776,64.94420191918994,65.58287326323934,11.761767227886969,0.0,28.95374762917441,20.009655693785067,32.15224452686101,11.317055118761,30.342649047386615
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I,240.22442063281943,329.7641401833094,325.5556656849434,284.75154257847817,387.4023903414593,337.085783166874,399.49865899941466,332.16746263035145,322.02964689505876,208.79265333337864,290.2001089984236,292.93160349131045,294.73776433283115,242.21984197795754,391.62547471320335,352.10222095855295,386.3059023699679,99.36209728916133,203.5551130341719,318.64449395867774
SO4ASSIM-PWY: assimilatory sulfate reduction I,66.07604242483322,108.98269459785946,10.54960753745717,141.3103489236428,211.47062981483944,41.6745266031407,87.09977616894247,176.8249392147253,197.40186383615992,111.80068847551713,36.102569137598664,18.45704291787683,138.94034870593018,25.907187780422923,109.71307826717405,67.02504147848687,24.45352757462332,20.215168223087,63.28034567582764,7.956749082035454
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,104.31292463505888,158.4768408876466,22.7597822106959,183.1139742262932,250.27253504193123,75.41977336812607,149.84752793271477,220.05867580562315,215.5752313800588,94.2508981104768,69.05934495790578,38.148431563269874,181.91652060995196,51.14065626820805,177.44445484295647,118.05542565395943,50.39881815189157,32.61635314182215,91.49840687958809,17.12859734846855
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.147673778659957,0.0,14.040963580555857,6.486777392509961,1.649178373637395,0.0,0.0,0.0
TCA: TCA cycle I (prokaryotic),0.0,0.0,35.880123618426644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.489158220560686,16.03224906278904,0.0,21.194841068883076,43.95947637954677,37.59995252800857,0.0,0.0,31.762547119807653
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I,0.0,12.42958796066799,41.794320620849014,0.0,40.78402446716177,0.0,17.578146636044576,79.17420192796885,0.0,0.0,27.644231086609754,31.9938722024061,75.70547129752872,0.0,64.6414081404531,30.071343959778805,29.383134904082553,0.0,0.0,94.42057576099955
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes),218.8336538583519,298.2017928978662,197.40383981939706,202.6872806935802,220.8935282383166,137.6849726674816,247.74923827120512,251.81585849481613,244.2758759039664,214.63793044265753,263.6223700171711,213.6135517224386,178.25817754772206,165.75225804550598,172.07017847294296,278.5068847569055,252.3993393350333,88.10287761626913,147.1915583458958,174.4472935779613
THRESYN-PWY: superpathway of L-threonine biosynthesis,392.57684187226215,505.3921385939173,545.3522351275799,449.32790567024335,460.1296707524042,304.2855694651645,483.8612386417637,501.66610272167844,605.462183324422,428.8298877525421,439.80770616482255,472.2688711027284,414.065621433692,430.3749384764733,479.49899795779714,563.7170120092325,439.3801460708343,228.85982493334177,399.89314665706524,536.6115531812852
TRNA-CHARGING-PWY: tRNA charging,582.1203614079774,728.1160727704078,767.0361445816703,534.7005300750532,564.2805255292801,487.76792822767635,675.5509157661345,661.2222066816519,642.2934800024209,522.7173397958095,658.1133451343827,642.3478608055336,503.4132475495019,547.3952550570772,567.10782547725,777.1771459425498,704.6776105758712,343.32322957733345,551.6775689375961,688.6608552747192
TRPSYN-PWY: L-tryptophan biosynthesis,349.4268395192407,376.4977706134873,549.6243538315787,550.0123530763182,538.290371071357,312.3195900819002,443.8070341191632,548.8279206522044,637.0104926286837,415.4290543843332,320.0959899120189,513.0741662373582,491.0868873730053,470.91812844639327,532.8295484224545,549.5848864610533,387.335519163468,238.55340194710118,456.819323215093,531.2513496292918
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II,0.0,15.467972829217393,2.507870647672334,0.0,6.756616401589981,0.0,8.215209031209028,12.612490505566013,25.20222353169919,16.989092348342556,15.032020782969505,18.13603509880259,0.0,0.0,6.992685076137021,17.624445606471287,2.582785954725401,0.0,17.42949199593311,5.88120582458317
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,474.8942406190399,536.7423128020135,544.673754489736,500.08354999137737,588.6702418500585,327.13020666089034,505.31488101895485,608.10939627449,609.2541296464636,555.3540144562878,484.5580696132288,513.5302590394954,466.5131608407605,447.90235169661366,491.1608600764435,611.9032270175912,432.3597817047914,298.55777138699386,454.32171002191455,558.632595941078
UNINTEGRATED,515474.4859387038,647584.8392230647,686474.6445328931,562484.4092942498,575471.604940345,484016.5475668824,632335.700842972,649766.9372085225,609350.283959192,532250.4406787704,608066.7673142925,615131.4253569099,563890.8794088552,592906.2944685708,627903.8193876594,687179.5341613799,668576.2340262645,319186.5728456642,474721.35824942985,611387.4550613833
UNMAPPED,427379.8189196571,278696.5191150889,239315.63798561407,370651.4695686258,353348.0814421998,466647.0406059754,294345.95320792135,274952.1572012358,313994.70178092405,411552.41950721433,327496.2492094734,319016.9602054252,372085.5223016079,349268.49212603905,298429.99281564995,233339.75135985014,264718.26373537886,648927.9004909213,472464.7265441641,322770.8121989282
VALSYN-PWY: L-valine biosynthesis,387.6656537879342,497.14898755921325,611.6963865456806,557.5502856058807,557.1105565790718,336.73734226164987,511.838144414963,522.8795683100009,632.2474709818181,434.29301924861517,438.8789656063987,531.5414832326222,533.7066268791906,562.70388427612,567.3655727192594,568.9940237511133,459.9079031721554,289.6020074990868,411.586961226287,620.8239010380511
